year,datepart,Country,unique_visitors
2019,2019-02-09T00:00:00Z,Germany,22982
2019,2019-02-09T00:00:00Z,France,268
2019,2019-02-09T00:00:00Z,France,13881
2019,2019-02-09T00:00:00Z,Australia,5592
2019,2019-02-09T00:00:00Z,Australia,119
2019,2019-02-09T00:00:00Z,Germany,1747
2019,2019-02-09T00:00:00Z,France,793
2019,2019-02-09T00:00:00Z,Australia,2857
2019,2019-02-09T00:00:00Z,Germany,570
2019,2019-02-09T00:00:00Z,Germany,4188
2019,2019-02-09T00:00:00Z,France,2922
2019,2019-02-09T00:00:00Z,France,883
2019,2019-02-09T00:00:00Z,Australia,1535
2019,2019-02-09T00:00:00Z,Australia,112
2019,2019-02-09T00:00:00Z,Germany,274
2019,2019-02-09T00:00:00Z,Germany,4022
2019,2019-02-09T00:00:00Z,France,37
2019,2019-02-09T00:00:00Z,France,2512
2019,2019-02-09T00:00:00Z,Australia,17
2019,2019-02-09T00:00:00Z,Australia,6750
2019,2019-02-09T00:00:00Z,Germany,869
2019,2019-02-09T00:00:00Z,France,931
2019,2019-02-09T00:00:00Z,Australia,2453
2019,2019-02-09T00:00:00Z,Germany,8014
2019,2019-02-09T00:00:00Z,Germany,1162
2019,2019-02-09T00:00:00Z,France,4349
2019,2019-02-09T00:00:00Z,France,725
2019,2019-02-09T00:00:00Z,Australia,276
2019,2019-02-09T00:00:00Z,Australia,9856
2019,2019-02-09T00:00:00Z,Germany,1059
2019,2019-02-09T00:00:00Z,Germany,4072
2019,2019-02-09T00:00:00Z,France,64
2019,2019-02-09T00:00:00Z,France,2187
2019,2019-02-09T00:00:00Z,Australia,273
2019,2019-02-09T00:00:00Z,Australia,13219
2019,2019-02-09T00:00:00Z,Germany,8
2019,2019-02-09T00:00:00Z,Germany,955
2019,2019-02-09T00:00:00Z,France,1049
2019,2019-02-09T00:00:00Z,Australia,7
2019,2019-02-09T00:00:00Z,Australia,2530
2019,2019-02-09T00:00:00Z,Germany,2578
2019,2019-02-09T00:00:00Z,Germany,563
2019,2019-02-09T00:00:00Z,France,17
2019,2019-02-09T00:00:00Z,France,1408
2019,2019-02-09T00:00:00Z,Australia,953
2019,2019-02-09T00:00:00Z,Australia,296
2019,2019-02-09T00:00:00Z,Germany,911
2019,2019-02-09T00:00:00Z,Germany,7044
2019,2019-02-09T00:00:00Z,France,435
2019,2019-02-09T00:00:00Z,France,1966
2019,2019-02-09T00:00:00Z,Australia,193
2019,2019-02-09T00:00:00Z,Australia,3968
2019,2019-02-09T00:00:00Z,Germany,973
2019,2019-02-09T00:00:00Z,Germany,17782
2019,2019-02-09T00:00:00Z,France,565
2019,2019-02-09T00:00:00Z,France,24440
2019,2019-02-09T00:00:00Z,Australia,1168
2019,2019-02-09T00:00:00Z,Australia,12455
2019,2019-02-09T00:00:00Z,Germany,69
2019,2019-02-09T00:00:00Z,Germany,8699
2019,2019-02-09T00:00:00Z,France,196
2019,2019-02-09T00:00:00Z,France,6491
2019,2019-02-09T00:00:00Z,Australia,934
2019,2019-02-09T00:00:00Z,Australia,19491
2019,2019-02-09T00:00:00Z,Germany,1814
2019,2019-02-09T00:00:00Z,Germany,109
2019,2019-02-09T00:00:00Z,France,1
2019,2019-02-09T00:00:00Z,France,1337
2019,2019-02-09T00:00:00Z,Australia,1
2019,2019-02-09T00:00:00Z,Australia,1524
2019,2019-02-09T00:00:00Z,Germany,10975
2019,2019-02-09T00:00:00Z,Germany,933
2019,2019-02-09T00:00:00Z,France,92
2019,2019-02-09T00:00:00Z,France,7782
2019,2019-02-09T00:00:00Z,Australia,23
2019,2019-02-09T00:00:00Z,Australia,4490
2019,2019-02-09T00:00:00Z,Germany,2
2019,2019-02-09T00:00:00Z,Germany,3407
2019,2019-02-09T00:00:00Z,France,483
2019,2019-02-09T00:00:00Z,France,5
2019,2019-02-09T00:00:00Z,Australia,659
2019,2019-02-09T00:00:00Z,Australia,3
2019,2019-02-09T00:00:00Z,Germany,97
2019,2019-02-09T00:00:00Z,Germany,544
2019,2019-02-09T00:00:00Z,France,8
2019,2019-02-09T00:00:00Z,France,434
2019,2019-02-09T00:00:00Z,Australia,21
2019,2019-02-09T00:00:00Z,Australia,567
2019,2019-02-09T00:00:00Z,Germany,3104
2019,2019-02-09T00:00:00Z,Germany,1121
2019,2019-02-09T00:00:00Z,France,446
2019,2019-02-09T00:00:00Z,France,2564
2019,2019-02-09T00:00:00Z,Australia,372
2019,2019-02-09T00:00:00Z,Australia,11733
2019,2019-02-09T00:00:00Z,Germany,384
2019,2019-02-09T00:00:00Z,France,539
2019,2019-02-09T00:00:00Z,Australia,643
2019,2019-02-09T00:00:00Z,Germany,1060
2019,2019-02-09T00:00:00Z,Germany,3365
2019,2019-02-09T00:00:00Z,France,299
2019,2019-02-09T00:00:00Z,France,4473
2019,2019-02-09T00:00:00Z,Australia,31
2019,2019-02-09T00:00:00Z,Australia,3885
2019,2019-02-09T00:00:00Z,Germany,1550
2019,2019-02-09T00:00:00Z,France,39
2019,2019-02-09T00:00:00Z,France,1177
2019,2019-02-09T00:00:00Z,Australia,4
2019,2019-02-09T00:00:00Z,Australia,2722
2019,2019-02-09T00:00:00Z,Germany,218
2019,2019-02-09T00:00:00Z,France,220
2019,2019-02-09T00:00:00Z,Australia,1
2019,2019-02-09T00:00:00Z,Australia,687
2019,2019-02-09T00:00:00Z,Germany,384
2019,2019-02-09T00:00:00Z,France,181
2019,2019-02-09T00:00:00Z,Australia,145
2019,2019-02-09T00:00:00Z,Germany,115
2019,2019-02-09T00:00:00Z,Germany,4102
2019,2019-02-09T00:00:00Z,France,28
2019,2019-02-09T00:00:00Z,France,1194
2019,2019-02-09T00:00:00Z,Australia,88
2019,2019-02-09T00:00:00Z,Australia,4426
2019,2019-02-09T00:00:00Z,Germany,275
2019,2019-02-09T00:00:00Z,France,2409
2019,2019-02-09T00:00:00Z,France,20
2019,2019-02-09T00:00:00Z,Australia,803
2019,2019-02-09T00:00:00Z,Germany,2282
2019,2019-02-09T00:00:00Z,Germany,10731
2019,2019-02-09T00:00:00Z,France,3196
2019,2019-02-09T00:00:00Z,France,8202
2019,2019-02-09T00:00:00Z,Australia,602
2019,2019-02-09T00:00:00Z,Australia,8820
2019,2019-02-09T00:00:00Z,Germany,2120
2019,2019-02-09T00:00:00Z,France,3
2019,2019-02-09T00:00:00Z,France,1511
2019,2019-02-09T00:00:00Z,Australia,2
2019,2019-02-09T00:00:00Z,Australia,1309
2019,2019-02-09T00:00:00Z,Germany,17025
2019,2019-02-09T00:00:00Z,Germany,1653
2019,2019-02-09T00:00:00Z,France,566
2019,2019-02-09T00:00:00Z,France,19607
2019,2019-02-09T00:00:00Z,Australia,203
2019,2019-02-09T00:00:00Z,Australia,9294
2019,2019-02-09T00:00:00Z,Germany,2
2019,2019-02-09T00:00:00Z,Germany,5786
2019,2019-02-09T00:00:00Z,France,2
2019,2019-02-09T00:00:00Z,France,2770
2019,2019-02-09T00:00:00Z,Australia,16
2019,2019-02-09T00:00:00Z,Australia,17173
2019,2019-02-09T00:00:00Z,Germany,2439
2019,2019-02-09T00:00:00Z,Germany,13325
2019,2019-02-09T00:00:00Z,France,6238
2019,2019-02-09T00:00:00Z,France,13781
2019,2019-02-09T00:00:00Z,Australia,8013
2019,2019-02-09T00:00:00Z,Australia,1054
2019,2019-02-09T00:00:00Z,Germany,920
2019,2019-02-09T00:00:00Z,France,1
2019,2019-02-09T00:00:00Z,France,5279
2019,2019-02-09T00:00:00Z,Australia,1347
2019,2019-02-09T00:00:00Z,Germany,1979
2019,2019-02-09T00:00:00Z,France,1188
2019,2019-02-09T00:00:00Z,Australia,8
2019,2019-02-09T00:00:00Z,Australia,5634
2019,2019-02-09T00:00:00Z,Germany,32
2019,2019-02-09T00:00:00Z,Germany,1661
2019,2019-02-09T00:00:00Z,France,24
2019,2019-02-09T00:00:00Z,France,2550
2019,2019-02-09T00:00:00Z,Australia,1
2019,2019-02-09T00:00:00Z,Australia,1795
2019,2019-02-09T00:00:00Z,Germany,754
2019,2019-02-09T00:00:00Z,Germany,8265
2019,2019-02-09T00:00:00Z,France,130
2019,2019-02-09T00:00:00Z,France,5786
2019,2019-02-09T00:00:00Z,Australia,59
2019,2019-02-09T00:00:00Z,Australia,11298
2019,2019-02-09T00:00:00Z,Germany,630
2019,2019-02-09T00:00:00Z,France,1964
2019,2019-02-09T00:00:00Z,Australia,3
2019,2019-02-09T00:00:00Z,Australia,541
2019,2019-02-09T00:00:00Z,Germany,1542
2019,2019-02-09T00:00:00Z,Germany,101
2019,2019-02-09T00:00:00Z,France,2
2019,2019-02-09T00:00:00Z,France,950
2019,2019-02-09T00:00:00Z,Australia,5
2019,2019-02-09T00:00:00Z,Australia,2514
2019,2019-02-09T00:00:00Z,Germany,1405
2019,2019-02-09T00:00:00Z,France,1
2019,2019-02-09T00:00:00Z,France,1188
2019,2019-02-09T00:00:00Z,Australia,2807
2019,2019-02-09T00:00:00Z,Australia,6
2019,2019-02-09T00:00:00Z,Germany,949
2019,2019-02-09T00:00:00Z,France,746
2019,2019-02-09T00:00:00Z,Australia,5
2019,2019-02-09T00:00:00Z,Australia,9086
2019,2019-02-09T00:00:00Z,Germany,229
2019,2019-02-09T00:00:00Z,Germany,3654
2019,2019-02-09T00:00:00Z,France,356
2019,2019-02-09T00:00:00Z,France,8185
2019,2019-02-09T00:00:00Z,Australia,39
2019,2019-02-09T00:00:00Z,Australia,1308
2019,2019-02-09T00:00:00Z,Germany,865
2019,2019-02-09T00:00:00Z,France,3160
2019,2019-02-09T00:00:00Z,Australia,51
2019,2019-02-09T00:00:00Z,Australia,2775
2019,2019-02-09T00:00:00Z,Germany,2386
2019,2019-02-09T00:00:00Z,Germany,18
2019,2019-02-09T00:00:00Z,France,100
2019,2019-02-09T00:00:00Z,France,1036
2019,2019-02-09T00:00:00Z,Australia,3
2019,2019-02-09T00:00:00Z,Australia,457
2019,2019-02-09T00:00:00Z,Germany,1135
2019,2019-02-09T00:00:00Z,Germany,60
2019,2019-02-09T00:00:00Z,France,8
2019,2019-02-09T00:00:00Z,France,371
2019,2019-02-09T00:00:00Z,Australia,28
2019,2019-02-09T00:00:00Z,Australia,1468
2019,2019-02-09T00:00:00Z,Germany,725
2019,2019-02-09T00:00:00Z,France,630
2019,2019-02-09T00:00:00Z,Australia,6
2019,2019-02-09T00:00:00Z,Australia,2636
2019,2019-02-09T00:00:00Z,Germany,9022
2019,2019-02-09T00:00:00Z,Germany,2510
2019,2019-02-09T00:00:00Z,France,1949
2019,2019-02-09T00:00:00Z,France,4178
2019,2019-02-09T00:00:00Z,Australia,3296
2019,2019-02-09T00:00:00Z,Australia,541
2019,2019-02-09T00:00:00Z,Germany,3
2019,2019-02-09T00:00:00Z,Germany,2191
2019,2019-02-09T00:00:00Z,France,19
2019,2019-02-09T00:00:00Z,France,1020
2019,2019-02-09T00:00:00Z,Australia,226
2019,2019-02-09T00:00:00Z,Australia,5403
2019,2019-02-09T00:00:00Z,Germany,177
2019,2019-02-09T00:00:00Z,France,133
2019,2019-02-09T00:00:00Z,Australia,985
2019,2019-02-09T00:00:00Z,Germany,2184
2019,2019-02-09T00:00:00Z,Germany,4097
2019,2019-02-09T00:00:00Z,France,1682
2019,2019-02-09T00:00:00Z,France,4508
2019,2019-02-09T00:00:00Z,Australia,1721
2019,2019-02-09T00:00:00Z,Australia,5386
2019,2019-02-09T00:00:00Z,Germany,4
2019,2019-02-09T00:00:00Z,Germany,5650
2019,2019-02-09T00:00:00Z,France,4492
2019,2019-02-09T00:00:00Z,Australia,15242
2019,2019-02-09T00:00:00Z,Australia,904
2019,2019-02-09T00:00:00Z,Germany,1
2019,2019-02-09T00:00:00Z,Germany,307
2019,2019-02-09T00:00:00Z,France,370
2019,2019-02-09T00:00:00Z,Australia,699
2019,2019-02-09T00:00:00Z,Germany,14
2019,2019-02-09T00:00:00Z,Germany,2265
2019,2019-02-09T00:00:00Z,France,9
2019,2019-02-09T00:00:00Z,France,1554
2019,2019-02-09T00:00:00Z,Australia,57
2019,2019-02-09T00:00:00Z,Australia,2139
2019,2019-02-09T00:00:00Z,Germany,136
2019,2019-02-09T00:00:00Z,Germany,2424
2019,2019-02-09T00:00:00Z,France,2
2019,2019-02-09T00:00:00Z,France,2076
2019,2019-02-09T00:00:00Z,Australia,10
2019,2019-02-09T00:00:00Z,Australia,1518
2019,2019-02-09T00:00:00Z,Germany,203
2019,2019-02-09T00:00:00Z,Germany,2141
2019,2019-02-09T00:00:00Z,France,80
2019,2019-02-09T00:00:00Z,France,1228
2019,2019-02-09T00:00:00Z,Australia,147
2019,2019-02-09T00:00:00Z,Australia,1707
2019,2019-02-09T00:00:00Z,Germany,160
2019,2019-02-09T00:00:00Z,Germany,1699
2019,2019-02-09T00:00:00Z,France,3
2019,2019-02-09T00:00:00Z,France,8798
2019,2019-02-09T00:00:00Z,Australia,19
2019,2019-02-09T00:00:00Z,Australia,3179
2019,2019-02-09T00:00:00Z,Germany,622
2019,2019-02-09T00:00:00Z,France,503
2019,2019-02-09T00:00:00Z,France,255
2019,2019-02-09T00:00:00Z,Australia,19
2019,2019-02-09T00:00:00Z,Australia,922
2019,2019-02-09T00:00:00Z,Germany,5337
2019,2019-02-09T00:00:00Z,Germany,1203
2019,2019-02-09T00:00:00Z,France,2493
2019,2019-02-09T00:00:00Z,France,188
2019,2019-02-09T00:00:00Z,Australia,140
2019,2019-02-09T00:00:00Z,Australia,3494
2019,2019-02-09T00:00:00Z,Germany,1310
2019,2019-02-09T00:00:00Z,France,52
2019,2019-02-09T00:00:00Z,France,1076
2019,2019-02-09T00:00:00Z,Australia,2618
2019,2019-02-09T00:00:00Z,Germany,582
2019,2019-02-09T00:00:00Z,Germany,7819
2019,2019-02-09T00:00:00Z,France,258
2019,2019-02-09T00:00:00Z,France,7648
2019,2019-02-09T00:00:00Z,Australia,221
2019,2019-02-09T00:00:00Z,Australia,6283
2019,2019-02-09T00:00:00Z,Germany,5404
2019,2019-02-09T00:00:00Z,Germany,86
2019,2019-02-09T00:00:00Z,France,15
2019,2019-02-09T00:00:00Z,France,2143
2019,2019-02-09T00:00:00Z,Australia,1962
2019,2019-02-09T00:00:00Z,Australia,21
2019,2019-02-09T00:00:00Z,Germany,187
2019,2019-02-09T00:00:00Z,Germany,5923
2019,2019-02-09T00:00:00Z,France,413
2019,2019-02-09T00:00:00Z,France,6133
2019,2019-02-09T00:00:00Z,Australia,100
2019,2019-02-09T00:00:00Z,Australia,20824
2019,2019-02-16T00:00:00Z,Germany,269
2019,2019-02-16T00:00:00Z,Germany,4082
2019,2019-02-16T00:00:00Z,France,11022
2019,2019-02-16T00:00:00Z,France,217
2019,2019-02-16T00:00:00Z,Australia,130
2019,2019-02-16T00:00:00Z,Australia,2955
2019,2019-02-16T00:00:00Z,Germany,217
2019,2019-02-16T00:00:00Z,Germany,2662
2019,2019-02-16T00:00:00Z,France,6
2019,2019-02-16T00:00:00Z,France,3093
2019,2019-02-16T00:00:00Z,Australia,169
2019,2019-02-16T00:00:00Z,Australia,6196
2019,2019-02-16T00:00:00Z,Germany,3129
2019,2019-02-16T00:00:00Z,Germany,77
2019,2019-02-16T00:00:00Z,France,101
2019,2019-02-16T00:00:00Z,France,7957
2019,2019-02-16T00:00:00Z,Australia,16
2019,2019-02-16T00:00:00Z,Australia,1767
2019,2019-02-16T00:00:00Z,Germany,3799
2019,2019-02-16T00:00:00Z,Germany,407
2019,2019-02-16T00:00:00Z,France,2527
2019,2019-02-16T00:00:00Z,France,544
2019,2019-02-16T00:00:00Z,Australia,2394
2019,2019-02-16T00:00:00Z,Australia,329
2019,2019-02-16T00:00:00Z,Germany,1008
2019,2019-02-16T00:00:00Z,Germany,6014
2019,2019-02-16T00:00:00Z,France,804
2019,2019-02-16T00:00:00Z,France,4449
2019,2019-02-16T00:00:00Z,Australia,877
2019,2019-02-16T00:00:00Z,Australia,7423
2019,2019-02-16T00:00:00Z,Germany,1190
2019,2019-02-16T00:00:00Z,France,1461
2019,2019-02-16T00:00:00Z,Australia,93
2019,2019-02-16T00:00:00Z,Australia,3227
2019,2019-02-16T00:00:00Z,Germany,7
2019,2019-02-16T00:00:00Z,Germany,3602
2019,2019-02-16T00:00:00Z,France,1
2019,2019-02-16T00:00:00Z,France,1427
2019,2019-02-16T00:00:00Z,Australia,45
2019,2019-02-16T00:00:00Z,Australia,4207
2019,2019-02-16T00:00:00Z,Germany,206
2019,2019-02-16T00:00:00Z,France,1685
2019,2019-02-16T00:00:00Z,Australia,2
2019,2019-02-16T00:00:00Z,Australia,997
2019,2019-02-16T00:00:00Z,Germany,1053
2019,2019-02-16T00:00:00Z,Germany,5166
2019,2019-02-16T00:00:00Z,France,299
2019,2019-02-16T00:00:00Z,France,1620
2019,2019-02-16T00:00:00Z,Australia,42
2019,2019-02-16T00:00:00Z,Australia,2104
2019,2019-02-16T00:00:00Z,Germany,613
2019,2019-02-16T00:00:00Z,France,983
2019,2019-02-16T00:00:00Z,Australia,1042
2019,2019-02-16T00:00:00Z,Germany,1
2019,2019-02-16T00:00:00Z,Germany,260
2019,2019-02-16T00:00:00Z,France,165
2019,2019-02-16T00:00:00Z,Australia,1
2019,2019-02-16T00:00:00Z,Australia,443
2019,2019-02-16T00:00:00Z,Germany,541
2019,2019-02-16T00:00:00Z,France,3
2019,2019-02-16T00:00:00Z,France,2129
2019,2019-02-16T00:00:00Z,Australia,8
2019,2019-02-16T00:00:00Z,Australia,1106
2019,2019-02-16T00:00:00Z,Germany,1078
2019,2019-02-16T00:00:00Z,France,1712
2019,2019-02-16T00:00:00Z,Australia,557
2019,2019-02-16T00:00:00Z,Germany,290
2019,2019-02-16T00:00:00Z,France,245
2019,2019-02-16T00:00:00Z,Australia,6
2019,2019-02-16T00:00:00Z,Australia,896
2019,2019-02-16T00:00:00Z,Germany,72
2019,2019-02-16T00:00:00Z,Germany,3667
2019,2019-02-16T00:00:00Z,France,60
2019,2019-02-16T00:00:00Z,France,1768
2019,2019-02-16T00:00:00Z,Australia,554
2019,2019-02-16T00:00:00Z,Australia,9561
2019,2019-02-16T00:00:00Z,Germany,148
2019,2019-02-16T00:00:00Z,France,280
2019,2019-02-16T00:00:00Z,Australia,3
2019,2019-02-16T00:00:00Z,Australia,870
2019,2019-02-16T00:00:00Z,Germany,1
2019,2019-02-16T00:00:00Z,Germany,720
2019,2019-02-16T00:00:00Z,France,1543
2019,2019-02-16T00:00:00Z,Australia,43
2019,2019-02-16T00:00:00Z,Australia,1032
2019,2019-02-16T00:00:00Z,Germany,2
2019,2019-02-16T00:00:00Z,Germany,452
2019,2019-02-16T00:00:00Z,France,345
2019,2019-02-16T00:00:00Z,Australia,440
2019,2019-02-16T00:00:00Z,Germany,1
2019,2019-02-16T00:00:00Z,Germany,4486
2019,2019-02-16T00:00:00Z,France,1878
2019,2019-02-16T00:00:00Z,France,2
2019,2019-02-16T00:00:00Z,Australia,62
2019,2019-02-16T00:00:00Z,Australia,6228
2019,2019-02-16T00:00:00Z,Germany,4433
2019,2019-02-16T00:00:00Z,Germany,239
2019,2019-02-16T00:00:00Z,France,228
2019,2019-02-16T00:00:00Z,France,3482
2019,2019-02-16T00:00:00Z,Australia,5061
2019,2019-02-16T00:00:00Z,Australia,203
2019,2019-02-16T00:00:00Z,Germany,5978
2019,2019-02-16T00:00:00Z,Germany,359
2019,2019-02-16T00:00:00Z,France,3
2019,2019-02-16T00:00:00Z,France,2370
2019,2019-02-16T00:00:00Z,Australia,26
2019,2019-02-16T00:00:00Z,Australia,5446
2019,2019-02-16T00:00:00Z,Germany,19
2019,2019-02-16T00:00:00Z,Germany,7559
2019,2019-02-16T00:00:00Z,France,3335
2019,2019-02-16T00:00:00Z,Australia,8
2019,2019-02-16T00:00:00Z,Australia,3665
2019,2019-02-16T00:00:00Z,Germany,741
2019,2019-02-16T00:00:00Z,Germany,18
2019,2019-02-16T00:00:00Z,France,427
2019,2019-02-16T00:00:00Z,France,1
2019,2019-02-16T00:00:00Z,Australia,2
2019,2019-02-16T00:00:00Z,Australia,2199
2019,2019-02-16T00:00:00Z,Germany,12577
2019,2019-02-16T00:00:00Z,Germany,1499
2019,2019-02-16T00:00:00Z,France,774
2019,2019-02-16T00:00:00Z,France,12342
2019,2019-02-16T00:00:00Z,Australia,9236
2019,2019-02-16T00:00:00Z,Australia,304
2019,2019-02-16T00:00:00Z,Germany,67
2019,2019-02-16T00:00:00Z,Germany,958
2019,2019-02-16T00:00:00Z,France,986
2019,2019-02-16T00:00:00Z,Australia,49
2019,2019-02-16T00:00:00Z,Australia,4200
2019,2019-02-16T00:00:00Z,Germany,1019
2019,2019-02-16T00:00:00Z,Germany,20231
2019,2019-02-16T00:00:00Z,France,245
2019,2019-02-16T00:00:00Z,France,12380
2019,2019-02-16T00:00:00Z,Australia,112
2019,2019-02-16T00:00:00Z,Australia,5754
2019,2019-02-16T00:00:00Z,Germany,1511
2019,2019-02-16T00:00:00Z,France,758
2019,2019-02-16T00:00:00Z,Australia,3386
2019,2019-02-16T00:00:00Z,Germany,3607
2019,2019-02-16T00:00:00Z,Germany,470
2019,2019-02-16T00:00:00Z,France,2775
2019,2019-02-16T00:00:00Z,France,793
2019,2019-02-16T00:00:00Z,Australia,1526
2019,2019-02-16T00:00:00Z,Australia,98
2019,2019-02-16T00:00:00Z,Germany,238
2019,2019-02-16T00:00:00Z,Germany,3668
2019,2019-02-16T00:00:00Z,France,26
2019,2019-02-16T00:00:00Z,France,2536
2019,2019-02-16T00:00:00Z,Australia,20
2019,2019-02-16T00:00:00Z,Australia,7047
2019,2019-02-16T00:00:00Z,Germany,3
2019,2019-02-16T00:00:00Z,Germany,823
2019,2019-02-16T00:00:00Z,France,927
2019,2019-02-16T00:00:00Z,Australia,2510
2019,2019-02-16T00:00:00Z,Germany,1119
2019,2019-02-16T00:00:00Z,Germany,8070
2019,2019-02-16T00:00:00Z,France,699
2019,2019-02-16T00:00:00Z,France,4185
2019,2019-02-16T00:00:00Z,Australia,9814
2019,2019-02-16T00:00:00Z,Australia,247
2019,2019-02-16T00:00:00Z,Germany,3748
2019,2019-02-16T00:00:00Z,Germany,963
2019,2019-02-16T00:00:00Z,France,95
2019,2019-02-16T00:00:00Z,France,2201
2019,2019-02-16T00:00:00Z,Australia,287
2019,2019-02-16T00:00:00Z,Australia,13671
2019,2019-02-16T00:00:00Z,Germany,7
2019,2019-02-16T00:00:00Z,Germany,892
2019,2019-02-16T00:00:00Z,France,1072
2019,2019-02-16T00:00:00Z,Australia,2609
2019,2019-02-16T00:00:00Z,Australia,16
2019,2019-02-16T00:00:00Z,Germany,438
2019,2019-02-16T00:00:00Z,Germany,2165
2019,2019-02-16T00:00:00Z,France,33
2019,2019-02-16T00:00:00Z,France,1275
2019,2019-02-16T00:00:00Z,Australia,917
2019,2019-02-16T00:00:00Z,Australia,304
2019,2019-02-16T00:00:00Z,Germany,8369
2019,2019-02-16T00:00:00Z,Germany,1314
2019,2019-02-16T00:00:00Z,France,663
2019,2019-02-16T00:00:00Z,France,2124
2019,2019-02-16T00:00:00Z,Australia,236
2019,2019-02-16T00:00:00Z,Australia,3811
2019,2019-02-16T00:00:00Z,Germany,1050
2019,2019-02-16T00:00:00Z,Germany,23016
2019,2019-02-16T00:00:00Z,France,596
2019,2019-02-16T00:00:00Z,France,30107
2019,2019-02-16T00:00:00Z,Australia,1252
2019,2019-02-16T00:00:00Z,Australia,12080
2019,2019-02-16T00:00:00Z,Germany,62
2019,2019-02-16T00:00:00Z,Germany,9158
2019,2019-02-16T00:00:00Z,France,203
2019,2019-02-16T00:00:00Z,France,7723
2019,2019-02-16T00:00:00Z,Australia,1097
2019,2019-02-16T00:00:00Z,Australia,18101
2019,2019-02-16T00:00:00Z,Germany,20
2019,2019-02-16T00:00:00Z,Germany,1710
2019,2019-02-16T00:00:00Z,France,1194
2019,2019-02-16T00:00:00Z,Australia,3
2019,2019-02-16T00:00:00Z,Australia,1523
2019,2019-02-16T00:00:00Z,Germany,9794
2019,2019-02-16T00:00:00Z,Germany,841
2019,2019-02-16T00:00:00Z,France,92
2019,2019-02-16T00:00:00Z,France,7286
2019,2019-02-16T00:00:00Z,Australia,21
2019,2019-02-16T00:00:00Z,Australia,4326
2019,2019-02-16T00:00:00Z,Germany,2
2019,2019-02-16T00:00:00Z,Germany,3189
2019,2019-02-16T00:00:00Z,France,2
2019,2019-02-16T00:00:00Z,France,460
2019,2019-02-16T00:00:00Z,Australia,3
2019,2019-02-16T00:00:00Z,Australia,658
2019,2019-02-16T00:00:00Z,Germany,487
2019,2019-02-16T00:00:00Z,Germany,56
2019,2019-02-16T00:00:00Z,France,4
2019,2019-02-16T00:00:00Z,France,407
2019,2019-02-16T00:00:00Z,Australia,42
2019,2019-02-16T00:00:00Z,Australia,607
2019,2019-02-16T00:00:00Z,Germany,3230
2019,2019-02-16T00:00:00Z,Germany,1172
2019,2019-02-16T00:00:00Z,France,497
2019,2019-02-16T00:00:00Z,France,2907
2019,2019-02-16T00:00:00Z,Australia,290
2019,2019-02-16T00:00:00Z,Australia,10392
2019,2019-02-16T00:00:00Z,Germany,338
2019,2019-02-16T00:00:00Z,France,518
2019,2019-02-16T00:00:00Z,Australia,627
2019,2019-02-16T00:00:00Z,Germany,927
2019,2019-02-16T00:00:00Z,Germany,3159
2019,2019-02-16T00:00:00Z,France,118
2019,2019-02-16T00:00:00Z,France,4017
2019,2019-02-16T00:00:00Z,Australia,37
2019,2019-02-16T00:00:00Z,Australia,3776
2019,2019-02-16T00:00:00Z,Germany,1597
2019,2019-02-16T00:00:00Z,France,1059
2019,2019-02-16T00:00:00Z,France,33
2019,2019-02-16T00:00:00Z,Australia,3
2019,2019-02-16T00:00:00Z,Australia,2623
2019,2019-02-16T00:00:00Z,Germany,216
2019,2019-02-16T00:00:00Z,France,193
2019,2019-02-16T00:00:00Z,Australia,633
2019,2019-02-16T00:00:00Z,Germany,319
2019,2019-02-16T00:00:00Z,France,149
2019,2019-02-16T00:00:00Z,Australia,115
2019,2019-02-16T00:00:00Z,Germany,158
2019,2019-02-16T00:00:00Z,Germany,4934
2019,2019-02-16T00:00:00Z,France,37
2019,2019-02-16T00:00:00Z,France,1717
2019,2019-02-16T00:00:00Z,Australia,85
2019,2019-02-16T00:00:00Z,Australia,4478
2019,2019-02-16T00:00:00Z,Germany,270
2019,2019-02-16T00:00:00Z,Germany,2
2019,2019-02-16T00:00:00Z,France,22
2019,2019-02-16T00:00:00Z,France,2338
2019,2019-02-16T00:00:00Z,Australia,747
2019,2019-02-16T00:00:00Z,Germany,2527
2019,2019-02-16T00:00:00Z,Germany,12694
2019,2019-02-16T00:00:00Z,France,3222
2019,2019-02-16T00:00:00Z,France,10845
2019,2019-02-16T00:00:00Z,Australia,598
2019,2019-02-16T00:00:00Z,Australia,8161
2019,2019-02-16T00:00:00Z,Germany,1870
2019,2019-02-16T00:00:00Z,France,1346
2019,2019-02-16T00:00:00Z,Australia,1
2019,2019-02-16T00:00:00Z,Australia,1303
2019,2019-02-16T00:00:00Z,Germany,1361
2019,2019-02-16T00:00:00Z,Germany,15335
2019,2019-02-16T00:00:00Z,France,534
2019,2019-02-16T00:00:00Z,France,17523
2019,2019-02-16T00:00:00Z,Australia,148
2019,2019-02-16T00:00:00Z,Australia,9202
2019,2019-02-16T00:00:00Z,Germany,4
2019,2019-02-16T00:00:00Z,Germany,5383
2019,2019-02-16T00:00:00Z,France,2
2019,2019-02-16T00:00:00Z,France,2561
